Faus,iso_code,date,total_vaccinations,,day
Australia,AUS,04-03-2021,61008,,
Australia,AUS,05-03-2021,71867,,
Australia,AUS,06-03-2021,76940,,
Australia,AUS,07-03-2021,81345,,
Australia,AUS,08-03-2021,86369,,
Australia,AUS,09-03-2021,94908,,
Australia,AUS,10-03-2021,106200,,
Australia,AUS,11-03-2021,125000,,
Australia,AUS,12-03-2021,135103,,
Australia,AUS,13-03-2021,159294,,
Australia,AUS,14-03-2021,162551,,
Australia,AUS,15-03-2021,164781,,
Australia,AUS,16-03-2021,182437,,
Australia,AUS,17-03-2021,203557,,
Australia,AUS,18-03-2021,226057,,
Australia,AUS,19-03-2021,240754,,
Australia,AUS,20-03-2021,253831,,
Australia,AUS,21-03-2021,257019,,
Australia,AUS,22-03-2021,282184,,
Australia,AUS,23-03-2021,307525,,
Australia,AUS,24-03-2021,355254,,
Australia,AUS,25-03-2021,408410,,
Australia,AUS,26-03-2021,460155,,
Australia,AUS,27-03-2021,506465,,
Australia,AUS,28-03-2021,511520,,
Australia,AUS,29-03-2021,541761,,
Australia,AUS,30-03-2021,597523,,
Australia,AUS,31-03-2021,670349,,
Australia,AUS,01-04-2021,744328,,
Australia,AUS,02-04-2021,823611,,
Australia,AUS,03-04-2021,828416,,
Australia,AUS,04-04-2021,843182,,
Australia,AUS,05-04-2021,844309,,
Australia,AUS,06-04-2021,854983,,
Australia,AUS,07-04-2021,920334,,
Australia,AUS,08-04-2021,996145,,
Australia,AUS,09-04-2021,1077511,,
Australia,AUS,10-04-2021,1138866,,
Australia,AUS,11-04-2021,1166568,,
Australia,AUS,12-04-2021,1178302,,
Australia,AUS,13-04-2021,1234681,,
Australia,AUS,14-04-2021,1295672,,
Australia,AUS,15-04-2021,1359665,,
Australia,AUS,16-04-2021,1420577,,
Australia,AUS,17-04-2021,1474558,,
Australia,AUS,18-04-2021,1496912,,
Australia,AUS,19-04-2021,1586556,,
Australia,AUS,20-04-2021,1653286,,
Australia,AUS,21-04-2021,1718107,,
Australia,AUS,22-04-2021,1785338,,
Australia,AUS,23-04-2021,1855601,,
Australia,AUS,24-04-2021,1914047,,
Australia,AUS,25-04-2021,1934077,,
Australia,AUS,26-04-2021,1937485,,
Australia,AUS,27-04-2021,1969337,,
Australia,AUS,28-04-2021,2029544,,
Australia,AUS,29-04-2021,2112285,,
Australia,AUS,30-04-2021,2179544,,
Australia,AUS,01-05-2021,2234844,,
Australia,AUS,02-05-2021,2254074,,
Australia,AUS,03-05-2021,2260615,,
Australia,AUS,04-05-2021,2316969,,
Australia,AUS,05-05-2021,2396314,,
Australia,AUS,06-05-2021,2473529,,
Austria,AUT,27-12-2020,732,,
Austria,AUT,28-12-2020,2033,,
Austria,AUT,29-12-2020,3652,,
Austria,AUT,30-12-2020,5004,,
Austria,AUT,31-12-2020,5012,,
Austria,AUT,01-01-2021,5016,,
Austria,AUT,02-01-2021,5024,,
Austria,AUT,03-01-2021,5026,,
Austria,AUT,04-01-2021,5145,,
Austria,AUT,05-01-2021,6937,,
Austria,AUT,06-01-2021,7774,,
Austria,AUT,07-01-2021,10962,,
Austria,AUT,08-01-2021,23947,,
Austria,AUT,09-01-2021,28355,,
Austria,AUT,10-01-2021,30579,,
Austria,AUT,11-01-2021,36241,,
Austria,AUT,12-01-2021,50946,,
Austria,AUT,13-01-2021,66284,,
Austria,AUT,14-01-2021,82987,,
Austria,AUT,15-01-2021,101320,,
Austria,AUT,16-01-2021,108095,,
Austria,AUT,17-01-2021,113784,,
Austria,AUT,18-01-2021,125197,,
Austria,AUT,19-01-2021,151065,,
Austria,AUT,20-01-2021,174565,,
Austria,AUT,21-01-2021,194236,,
Austria,AUT,22-01-2021,205929,,
Austria,AUT,23-01-2021,209062,,
Austria,AUT,24-01-2021,210306,,
Austria,AUT,25-01-2021,211800,,
Austria,AUT,26-01-2021,220380,,
Austria,AUT,27-01-2021,228401,,
Austria,AUT,28-01-2021,238240,,
Austria,AUT,29-01-2021,253269,,
Austria,AUT,30-01-2021,256968,,
Austria,AUT,31-01-2021,258329,,
Austria,AUT,01-02-2021,263028,,
Austria,AUT,02-02-2021,280331,,
Austria,AUT,03-02-2021,298232,,
Austria,AUT,04-02-2021,318560,,
Austria,AUT,05-02-2021,339699,,
Austria,AUT,06-02-2021,348750,,
Austria,AUT,07-02-2021,353781,,
Austria,AUT,08-02-2021,363504,,
Austria,AUT,09-02-2021,382694,,
Austria,AUT,10-02-2021,404420,,
Austria,AUT,11-02-2021,428731,,
Austria,AUT,12-02-2021,455394,,
Austria,AUT,13-02-2021,465834,,
Austria,AUT,14-02-2021,467853,,
Austria,AUT,15-02-2021,474976,,
Austria,AUT,16-02-2021,489532,,
Austria,AUT,17-02-2021,509030,,
Austria,AUT,18-02-2021,528761,,
Austria,AUT,19-02-2021,550122,,
Austria,AUT,20-02-2021,563061,,
Austria,AUT,21-02-2021,569034,,
Austria,AUT,22-02-2021,575953,,
Austria,AUT,23-02-2021,590740,,
Austria,AUT,24-02-2021,610537,,
Austria,AUT,25-02-2021,630337,,
Austria,AUT,26-02-2021,658974,,
Austria,AUT,27-02-2021,683686,,
Austria,AUT,28-02-2021,693943,,
Austria,AUT,01-03-2021,702585,,
Austria,AUT,02-03-2021,727865,,
Austria,AUT,03-03-2021,755695,,
Austria,AUT,04-03-2021,782870,,
Austria,AUT,05-03-2021,819571,,
Austria,AUT,06-03-2021,847586,,
Austria,AUT,07-03-2021,859453,,
Austria,AUT,08-03-2021,870969,,
Austria,AUT,09-03-2021,899223,,
Austria,AUT,10-03-2021,928024,,
Austria,AUT,11-03-2021,972579,,
Austria,AUT,12-03-2021,1030655,,
Austria,AUT,13-03-2021,1082773,,
Austria,AUT,14-03-2021,1112467,,
Austria,AUT,15-03-2021,1133225,,
Austria,AUT,16-03-2021,1161501,,
Austria,AUT,17-03-2021,1195695,,
Austria,AUT,18-03-2021,1230338,,
Austria,AUT,19-03-2021,1284048,,
Austria,AUT,20-03-2021,1331163,,
Austria,AUT,21-03-2021,1346658,,
Austria,AUT,22-03-2021,1362432,,
Austria,AUT,23-03-2021,1397779,,
Austria,AUT,24-03-2021,1437072,,
Austria,AUT,25-03-2021,1482716,,
Austria,AUT,26-03-2021,1533213,,
Austria,AUT,27-03-2021,1574459,,
Austria,AUT,28-03-2021,1588973,,
Austria,AUT,29-03-2021,1615429,,
Austria,AUT,30-03-2021,1656440,,
Austria,AUT,31-03-2021,1691488,,
Austria,AUT,01-04-2021,1733166,,
Austria,AUT,02-04-2021,1776794,,
Austria,AUT,03-04-2021,1798463,,
Austria,AUT,04-04-2021,1808443,,
Austria,AUT,05-04-2021,1820951,,
Austria,AUT,06-04-2021,1858970,,
Austria,AUT,07-04-2021,1914260,,
Austria,AUT,08-04-2021,1986177,,
Austria,AUT,09-04-2021,2063844,,
Austria,AUT,10-04-2021,2128831,,
Austria,AUT,11-04-2021,2154655,,
Austria,AUT,12-04-2021,2188994,,
Austria,AUT,13-04-2021,2233478,,
Austria,AUT,14-04-2021,2299979,,
Austria,AUT,15-04-2021,2373080,,
Austria,AUT,16-04-2021,2442588,,
Austria,AUT,17-04-2021,2499237,,
Austria,AUT,18-04-2021,2518230,,
Austria,AUT,19-04-2021,2549222,,
Austria,AUT,20-04-2021,2593797,,
Austria,AUT,21-04-2021,2655828,,
Austria,AUT,22-04-2021,2725605,,
Austria,AUT,23-04-2021,2792837,,
Austria,AUT,24-04-2021,2832664,,
Austria,AUT,25-04-2021,2860240,,
Austria,AUT,26-04-2021,2890641,,
Austria,AUT,27-04-2021,2938036,,
Austria,AUT,28-04-2021,2994898,,
Austria,AUT,29-04-2021,3069309,,
Austria,AUT,30-04-2021,3148249,,
Austria,AUT,01-05-2021,3189807,,
Austria,AUT,02-05-2021,3206377,,
Austria,AUT,03-05-2021,3234187,,
Austria,AUT,04-05-2021,3293256,,
Austria,AUT,05-05-2021,3367442,,
Austria,AUT,06-05-2021,3458063,,
Azerbaijan,AZE,17-01-2021,0,,
Azerbaijan,AZE,18-01-2021,,,
Azerbaijan,AZE,19-01-2021,,,
Azerbaijan,AZE,20-01-2021,,,
Azerbaijan,AZE,21-01-2021,,,
Azerbaijan,AZE,22-01-2021,,,
Azerbaijan,AZE,23-01-2021,,,
Azerbaijan,AZE,24-01-2021,,,
Azerbaijan,AZE,25-01-2021,,,
Azerbaijan,AZE,26-01-2021,,,
Azerbaijan,AZE,27-01-2021,,,
Azerbaijan,AZE,28-01-2021,,,
Azerbaijan,AZE,29-01-2021,,,
Azerbaijan,AZE,30-01-2021,,,
Azerbaijan,AZE,31-01-2021,,,
Azerbaijan,AZE,01-02-2021,,,
Azerbaijan,AZE,02-02-2021,,,
Azerbaijan,AZE,03-02-2021,,,
Azerbaijan,AZE,04-02-2021,,,
Azerbaijan,AZE,05-02-2021,,,
Azerbaijan,AZE,06-02-2021,65000,,
Azerbaijan,AZE,07-02-2021,,,
Azerbaijan,AZE,08-02-2021,,,
Azerbaijan,AZE,09-02-2021,,,
Azerbaijan,AZE,10-02-2021,,,
Azerbaijan,AZE,11-02-2021,,,
Azerbaijan,AZE,12-02-2021,,,
Azerbaijan,AZE,13-02-2021,,,
Azerbaijan,AZE,14-02-2021,,,
Azerbaijan,AZE,15-02-2021,,,
Azerbaijan,AZE,16-02-2021,,,
Azerbaijan,AZE,17-02-2021,,,
Azerbaijan,AZE,18-02-2021,,,
Azerbaijan,AZE,19-02-2021,,,
Azerbaijan,AZE,20-02-2021,,,
Azerbaijan,AZE,21-02-2021,,,
Azerbaijan,AZE,22-02-2021,,,
Azerbaijan,AZE,23-02-2021,,,
Azerbaijan,AZE,24-02-2021,,,
Azerbaijan,AZE,25-02-2021,,,
Azerbaijan,AZE,26-02-2021,,,
Azerbaijan,AZE,27-02-2021,,,
Azerbaijan,AZE,28-02-2021,,,
Azerbaijan,AZE,01-03-2021,293360,,
Azerbaijan,AZE,02-03-2021,,,
Azerbaijan,AZE,03-03-2021,337315,,
Azerbaijan,AZE,04-03-2021,,,
Azerbaijan,AZE,05-03-2021,,,
Azerbaijan,AZE,06-03-2021,,,
Azerbaijan,AZE,07-03-2021,,,
Azerbaijan,AZE,08-03-2021,,,
Azerbaijan,AZE,09-03-2021,411496,,
Azerbaijan,AZE,10-03-2021,428635,,
Azerbaijan,AZE,11-03-2021,436849,,
Azerbaijan,AZE,12-03-2021,443888,,
Azerbaijan,AZE,13-03-2021,450316,,
Azerbaijan,AZE,14-03-2021,453586,,
Azerbaijan,AZE,15-03-2021,,,
Azerbaijan,AZE,16-03-2021,,,
Azerbaijan,AZE,17-03-2021,,,
Azerbaijan,AZE,18-03-2021,,,
Azerbaijan,AZE,19-03-2021,,,
Azerbaijan,AZE,20-03-2021,482664,,
Azerbaijan,AZE,21-03-2021,,,
Azerbaijan,AZE,22-03-2021,,,
Azerbaijan,AZE,23-03-2021,,,
Azerbaijan,AZE,24-03-2021,,,
Azerbaijan,AZE,25-03-2021,,,
Azerbaijan,AZE,26-03-2021,510420,,
Azerbaijan,AZE,27-03-2021,,,
Azerbaijan,AZE,28-03-2021,,,
Azerbaijan,AZE,29-03-2021,,,
Azerbaijan,AZE,30-03-2021,,,
Azerbaijan,AZE,31-03-2021,,,
Azerbaijan,AZE,01-04-2021,856363,,
Azerbaijan,AZE,02-04-2021,889033,,
Azerbaijan,AZE,03-04-2021,924813,,
Azerbaijan,AZE,04-04-2021,947745,,
Azerbaijan,AZE,05-04-2021,947947,,
Azerbaijan,AZE,06-04-2021,982291,,
Azerbaijan,AZE,07-04-2021,1025790,,
Azerbaijan,AZE,08-04-2021,1069488,,
Azerbaijan,AZE,09-04-2021,1111722,,
Azerbaijan,AZE,10-04-2021,1153549,,
Azerbaijan,AZE,11-04-2021,1177087,,
Azerbaijan,AZE,12-04-2021,1177187,,
Azerbaijan,AZE,13-04-2021,1212163,,
Azerbaijan,AZE,14-04-2021,1243191,,
Azerbaijan,AZE,15-04-2021,1271791,,
Azerbaijan,AZE,16-04-2021,1299323,,
Azerbaijan,AZE,17-04-2021,1325034,,
Azerbaijan,AZE,18-04-2021,1337361,,
Azerbaijan,AZE,19-04-2021,1337380,,
Azerbaijan,AZE,20-04-2021,1352210,,
Azerbaijan,AZE,21-04-2021,1366890,,
Azerbaijan,AZE,22-04-2021,1381967,,
Azerbaijan,AZE,23-04-2021,1396391,,
Azerbaijan,AZE,24-04-2021,1412481,,
Azerbaijan,AZE,25-04-2021,1423295,,
Azerbaijan,AZE,26-04-2021,1423660,,
Azerbaijan,AZE,27-04-2021,1440243,,
Azerbaijan,AZE,28-04-2021,1456114,,
Azerbaijan,AZE,29-04-2021,1471579,,
Azerbaijan,AZE,30-04-2021,1488218,,
Azerbaijan,AZE,01-05-2021,1505206,,
Azerbaijan,AZE,02-05-2021,1516923,,
Azerbaijan,AZE,03-05-2021,,,
Azerbaijan,AZE,04-05-2021,1536328,,
Azerbaijan,AZE,05-05-2021,1566106,,
Azerbaijan,AZE,06-05-2021,1593883,,
Bahamas,BHS,13-03-2021,0,,
Bahamas,BHS,14-03-2021,110,,
Bahamas,BHS,15-03-2021,,,
Bahamas,BHS,16-03-2021,,,
Bahamas,BHS,17-03-2021,,,
Bahamas,BHS,18-03-2021,,,
Bahamas,BHS,19-03-2021,,,
Bahamas,BHS,20-03-2021,,,
Bahamas,BHS,21-03-2021,1500,,
Bahamas,BHS,22-03-2021,,,
Bahamas,BHS,23-03-2021,,,
Bahamas,BHS,24-03-2021,,,
Bahamas,BHS,25-03-2021,,,
Bahamas,BHS,26-03-2021,,,
Bahamas,BHS,27-03-2021,,,
Bahamas,BHS,28-03-2021,7000,,
Bahamas,BHS,29-03-2021,,,
Bahamas,BHS,30-03-2021,,,
Bahamas,BHS,31-03-2021,,,
Bahamas,BHS,01-04-2021,,,
Bahamas,BHS,02-04-2021,,,
Bahamas,BHS,03-04-2021,,,
Bahamas,BHS,04-04-2021,,,
Bahamas,BHS,05-04-2021,,,
Bahamas,BHS,06-04-2021,,,
Bahamas,BHS,07-04-2021,10000,,
Bahamas,BHS,08-04-2021,,,
Bahamas,BHS,09-04-2021,,,
Bahamas,BHS,10-04-2021,,,
Bahamas,BHS,11-04-2021,15000,,
Bahamas,BHS,12-04-2021,,,
Bahamas,BHS,13-04-2021,,,
Bahamas,BHS,14-04-2021,,,
Bahamas,BHS,15-04-2021,,,
Bahamas,BHS,16-04-2021,,,
Bahamas,BHS,17-04-2021,,,
Bahamas,BHS,18-04-2021,,,
Bahamas,BHS,19-04-2021,,,
Bahamas,BHS,20-04-2021,21907,,
Bahamas,BHS,21-04-2021,,,
Bahamas,BHS,22-04-2021,,,
Bahamas,BHS,23-04-2021,,,
Bahamas,BHS,24-04-2021,,,
Bahamas,BHS,25-04-2021,,,
Bahamas,BHS,26-04-2021,,,
Bahamas,BHS,27-04-2021,25692,,
Bahrain,BHR,23-12-2020,38965,,
Bahrain,BHR,24-12-2020,50071,,
Bahrain,BHR,25-12-2020,50543,,
Bahrain,BHR,26-12-2020,51556,,
Bahrain,BHR,27-12-2020,53614,,
Bahrain,BHR,28-12-2020,55014,,
Bahrain,BHR,29-12-2020,56041,,
Bahrain,BHR,30-12-2020,57317,,
Bahrain,BHR,31-12-2020,58643,,
Bahrain,BHR,01-01-2021,59351,,
Bahrain,BHR,02-01-2021,60097,,
Bahrain,BHR,03-01-2021,60689,,
Bahrain,BHR,04-01-2021,61612,,
Bahrain,BHR,05-01-2021,63893,,
Bahrain,BHR,06-01-2021,68472,,
Bahrain,BHR,07-01-2021,72239,,
Bahrain,BHR,08-01-2021,78291,,
Bahrain,BHR,09-01-2021,84157,,
Bahrain,BHR,10-01-2021,89250,,
Bahrain,BHR,11-01-2021,92598,,
Bahrain,BHR,12-01-2021,97776,,
Bahrain,BHR,13-01-2021,,,
Bahrain,BHR,14-01-2021,,,
Bahrain,BHR,15-01-2021,,,
Bahrain,BHR,16-01-2021,,,
Bahrain,BHR,17-01-2021,,,
Bahrain,BHR,18-01-2021,,,
Bahrain,BHR,19-01-2021,,,
Bahrain,BHR,20-01-2021,,,
Bahrain,BHR,21-01-2021,,,
Bahrain,BHR,22-01-2021,,,
Bahrain,BHR,23-01-2021,,,
Bahrain,BHR,24-01-2021,,,
Bahrain,BHR,25-01-2021,,,
Bahrain,BHR,26-01-2021,,,
Bahrain,BHR,27-01-2021,,,
Bahrain,BHR,28-01-2021,,,
Bahrain,BHR,29-01-2021,,,
Bahrain,BHR,30-01-2021,,,
Bahrain,BHR,31-01-2021,,,
Bahrain,BHR,01-02-2021,,,
Bahrain,BHR,02-02-2021,,,
Bahrain,BHR,03-02-2021,,,
Bahrain,BHR,04-02-2021,,,
Bahrain,BHR,05-02-2021,,,
Bahrain,BHR,06-02-2021,,,
Bahrain,BHR,07-02-2021,,,
Bahrain,BHR,08-02-2021,,,
Bahrain,BHR,09-02-2021,,,
Bahrain,BHR,10-02-2021,,,
Bahrain,BHR,11-02-2021,,,
Bahrain,BHR,12-02-2021,,,
Bahrain,BHR,13-02-2021,,,
Bahrain,BHR,14-02-2021,,,
Bahrain,BHR,15-02-2021,,,
Bahrain,BHR,16-02-2021,,,
Bahrain,BHR,17-02-2021,,,
Bahrain,BHR,18-02-2021,,,
Bahrain,BHR,19-02-2021,,,
Bahrain,BHR,20-02-2021,,,
Bahrain,BHR,21-02-2021,,,
Bahrain,BHR,22-02-2021,,,
Bahrain,BHR,23-02-2021,,,
Bahrain,BHR,24-02-2021,,,
Bahrain,BHR,25-02-2021,,,
Bahrain,BHR,26-02-2021,,,
Bahrain,BHR,27-02-2021,,,
Bahrain,BHR,28-02-2021,,,
Bahrain,BHR,01-03-2021,,,
Bahrain,BHR,02-03-2021,,,
Bahrain,BHR,03-03-2021,,,
Bahrain,BHR,04-03-2021,,,
Bahrain,BHR,05-03-2021,,,
Bahrain,BHR,06-03-2021,506519,,
Bahrain,BHR,07-03-2021,509907,,
Bahrain,BHR,08-03-2021,512420,,
Bahrain,BHR,09-03-2021,514559,,
Bahrain,BHR,10-03-2021,517901,,
Bahrain,BHR,11-03-2021,520429,,
Bahrain,BHR,12-03-2021,522344,,
Bahrain,BHR,13-03-2021,534625,,
Bahrain,BHR,14-03-2021,551197,,
Bahrain,BHR,15-03-2021,566796,,
Bahrain,BHR,16-03-2021,580539,,
Bahrain,BHR,17-03-2021,597446,,
Bahrain,BHR,18-03-2021,613946,,
Bahrain,BHR,19-03-2021,626751,,
Bahrain,BHR,20-03-2021,640104,,
Bahrain,BHR,21-03-2021,653236,,
Bahrain,BHR,22-03-2021,667155,,
Bahrain,BHR,23-03-2021,680081,,
Bahrain,BHR,24-03-2021,694679,,
Bahrain,BHR,25-03-2021,707980,,
Bahrain,BHR,26-03-2021,717408,,
Bahrain,BHR,27-03-2021,724001,,
Bahrain,BHR,28-03-2021,735717,,
Bahrain,BHR,29-03-2021,747008,,
Bahrain,BHR,30-03-2021,755549,,
Bahrain,BHR,31-03-2021,766317,,
Bahrain,BHR,01-04-2021,775196,,
Bahrain,BHR,02-04-2021,782530,,
Bahrain,BHR,03-04-2021,797924,,
Bahrain,BHR,04-04-2021,817379,,
Bahrain,BHR,05-04-2021,836788,,
Bahrain,BHR,06-04-2021,856326,,
Bahrain,BHR,07-04-2021,879825,,
Bahrain,BHR,08-04-2021,900875,,
Bahrain,BHR,09-04-2021,919222,,
Bahrain,BHR,10-04-2021,939068,,
Bahrain,BHR,11-04-2021,956471,,
Bahrain,BHR,12-04-2021,973982,,
Bahrain,BHR,13-04-2021,989363,,
Bahrain,BHR,14-04-2021,1008746,,
Bahrain,BHR,15-04-2021,1028323,,
Bahrain,BHR,16-04-2021,1042463,,
Bahrain,BHR,17-04-2021,1055050,,
Bahrain,BHR,18-04-2021,1077488,,
Bahrain,BHR,19-04-2021,1097352,,
Bahrain,BHR,20-04-2021,1118519,,
Bahrain,BHR,21-04-2021,1137478,,
Bahrain,BHR,22-04-2021,1149633,,
Bahrain,BHR,23-04-2021,1156806,,
Bahrain,BHR,24-04-2021,1168650,,
Bahrain,BHR,25-04-2021,1180735,,
Bahrain,BHR,26-04-2021,1193039,,
Bahrain,BHR,27-04-2021,1206763,,
Bahrain,BHR,28-04-2021,1216359,,
Bahrain,BHR,29-04-2021,1224175,,
Bahrain,BHR,30-04-2021,1235170,,
Bahrain,BHR,01-05-2021,1246239,,
Bahrain,BHR,02-05-2021,1264087,,
Bahrain,BHR,03-05-2021,1283303,,
Bahrain,BHR,04-05-2021,1301773,,
Bahrain,BHR,05-05-2021,1318506,,
Bahrain,BHR,06-05-2021,1334658,,
Bangladesh,BGD,26-01-2021,0,,
Bangladesh,BGD,27-01-2021,26,,
Bangladesh,BGD,28-01-2021,567,,
Bangladesh,BGD,29-01-2021,,,
Bangladesh,BGD,30-01-2021,,,
Bangladesh,BGD,31-01-2021,,,
Bangladesh,BGD,01-02-2021,,,
Bangladesh,BGD,02-02-2021,,,
Bangladesh,BGD,03-02-2021,,,
Bangladesh,BGD,04-02-2021,,,
Bangladesh,BGD,05-02-2021,,,
Bangladesh,BGD,06-02-2021,,,
Bangladesh,BGD,07-02-2021,31160,,
Bangladesh,BGD,08-02-2021,,,
Bangladesh,BGD,09-02-2021,179318,,
Bangladesh,BGD,10-02-2021,337769,,
Bangladesh,BGD,11-02-2021,,,
Bangladesh,BGD,12-02-2021,,,
Bangladesh,BGD,13-02-2021,736680,,
Bangladesh,BGD,14-02-2021,906033,,
Bangladesh,BGD,15-02-2021,1132711,,
Bangladesh,BGD,16-02-2021,1359613,,
Bangladesh,BGD,17-02-2021,1586368,,
Bangladesh,BGD,18-02-2021,1848313,,
Bangladesh,BGD,19-02-2021,,,
Bangladesh,BGD,20-02-2021,2082877,,
Bangladesh,BGD,21-02-2021,,,
Bangladesh,BGD,22-02-2021,2308157,,
Bangladesh,BGD,23-02-2021,2491053,,
Bangladesh,BGD,24-02-2021,2673038,,
Bangladesh,BGD,25-02-2021,2850940,,
Bangladesh,BGD,26-02-2021,,,
Bangladesh,BGD,27-02-2021,2984773,,
Bangladesh,BGD,28-02-2021,3110525,,
Bangladesh,BGD,01-03-2021,,,
Bangladesh,BGD,02-03-2021,3341505,,
Bangladesh,BGD,03-03-2021,,,
Bangladesh,BGD,04-03-2021,3581169,,
Bangladesh,BGD,05-03-2021,,,
Bangladesh,BGD,06-03-2021,,,
Bangladesh,BGD,07-03-2021,3682152,,
Bangladesh,BGD,08-03-2021,,,
Bangladesh,BGD,09-03-2021,4013963,,
Bangladesh,BGD,10-03-2021,,,
Bangladesh,BGD,11-03-2021,4218127,,
Bangladesh,BGD,12-03-2021,,,
Bangladesh,BGD,13-03-2021,,,
Bangladesh,BGD,14-03-2021,4398094,,
Bangladesh,BGD,15-03-2021,,,
Bangladesh,BGD,16-03-2021,4580391,,
Bangladesh,BGD,17-03-2021,,,
Bangladesh,BGD,18-03-2021,4687824,,
Bangladesh,BGD,19-03-2021,,,
Bangladesh,BGD,20-03-2021,4760747,,
Bangladesh,BGD,21-03-2021,,,
Bangladesh,BGD,22-03-2021,4911902,,
Bangladesh,BGD,23-03-2021,,,
Bangladesh,BGD,24-03-2021,5069049,,
Bangladesh,BGD,25-03-2021,5139456,,
Bangladesh,BGD,26-03-2021,,,
Bangladesh,BGD,27-03-2021,,,
Bangladesh,BGD,28-03-2021,,,
Bangladesh,BGD,29-03-2021,5319679,,
Bangladesh,BGD,30-03-2021,,,
Bangladesh,BGD,31-03-2021,5370431,,
Bangladesh,BGD,01-04-2021,5412691,,
Bangladesh,BGD,02-04-2021,,,
Bangladesh,BGD,03-04-2021,5452634,,
Bangladesh,BGD,04-04-2021,5498172,,
Bangladesh,BGD,05-04-2021,5539494,,
Bangladesh,BGD,06-04-2021,,,
Bangladesh,BGD,07-04-2021,5568703,,
Bangladesh,BGD,08-04-2021,5664830,,
Bangladesh,BGD,09-04-2021,,,
Bangladesh,BGD,10-04-2021,5821476,,
Bangladesh,BGD,11-04-2021,6010824,,
Bangladesh,BGD,12-04-2021,6172159,,
Bangladesh,BGD,13-04-2021,,,
Bangladesh,BGD,14-04-2021,,,
Bangladesh,BGD,15-04-2021,6617036,,
Bangladesh,BGD,16-04-2021,,,
Bangladesh,BGD,17-04-2021,,,
Bangladesh,BGD,18-04-2021,7080699,,
Bangladesh,BGD,19-04-2021,,,
Bangladesh,BGD,20-04-2021,7423274,,
Bangladesh,BGD,21-04-2021,,,
Bangladesh,BGD,22-04-2021,7746661,,
Bangladesh,BGD,23-04-2021,,,
Bangladesh,BGD,24-04-2021,7954176,,
Bangladesh,BGD,25-04-2021,8145266,,
Bangladesh,BGD,26-04-2021,8277514,,
Bangladesh,BGD,27-04-2021,8398700,,
Bangladesh,BGD,28-04-2021,8517801,,
Bangladesh,BGD,29-04-2021,8625350,,
Bangladesh,BGD,30-04-2021,,,
Bangladesh,BGD,01-05-2021,,,
Bangladesh,BGD,02-05-2021,8755950,,
Bangladesh,BGD,03-05-2021,8842888,,
Bangladesh,BGD,04-05-2021,8926466,,
Bangladesh,BGD,05-05-2021,9030320,,
Bangladesh,BGD,06-05-2021,9133278,,
Barbados,BRB,15-02-2021,4490,,
Barbados,BRB,16-02-2021,6683,,
Barbados,BRB,17-02-2021,9115,,
Barbados,BRB,18-02-2021,11494,,
Barbados,BRB,19-02-2021,14411,,
Barbados,BRB,20-02-2021,15837,,
Barbados,BRB,21-02-2021,16544,,
Barbados,BRB,22-02-2021,19089,,
Barbados,BRB,23-02-2021,22037,,
Barbados,BRB,24-02-2021,25578,,
Barbados,BRB,25-02-2021,29283,,
Barbados,BRB,26-02-2021,33633,,
Barbados,BRB,27-02-2021,36749,,
Barbados,BRB,28-02-2021,38615,,
Barbados,BRB,01-03-2021,41125,,
Barbados,BRB,02-03-2021,43235,,
Barbados,BRB,03-03-2021,44859,,
Barbados,BRB,04-03-2021,46442,,
Barbados,BRB,05-03-2021,48480,,
Barbados,BRB,06-03-2021,48886,,
Barbados,BRB,07-03-2021,49317,,
Barbados,BRB,08-03-2021,49393,,
Barbados,BRB,09-03-2021,49757,,
Barbados,BRB,10-03-2021,50263,,
Barbados,BRB,11-03-2021,50703,,
Barbados,BRB,12-03-2021,50980,,
Barbados,BRB,13-03-2021,51595,,
Barbados,BRB,14-03-2021,52290,,
Barbados,BRB,15-03-2021,53129,,
Barbados,BRB,16-03-2021,54631,,
Barbados,BRB,17-03-2021,56018,,
Barbados,BRB,18-03-2021,58214,,
Barbados,BRB,19-03-2021,60206,,
Barbados,BRB,20-03-2021,61108,,
Barbados,BRB,21-03-2021,61752,,
Barbados,BRB,22-03-2021,61781,,
Barbados,BRB,23-03-2021,62765,,
Barbados,BRB,24-03-2021,,,
Barbados,BRB,25-03-2021,62802,,
Barbados,BRB,26-03-2021,63689,,
Barbados,BRB,27-03-2021,,,
Barbados,BRB,28-03-2021,,,
Barbados,BRB,29-03-2021,63711,,
Barbados,BRB,30-03-2021,63715,,
Barbados,BRB,31-03-2021,63728,,
Barbados,BRB,01-04-2021,63735,,
Barbados,BRB,02-04-2021,63738,,
Barbados,BRB,03-04-2021,,,
Barbados,BRB,04-04-2021,,,
Barbados,BRB,05-04-2021,,,
Barbados,BRB,06-04-2021,,,
Barbados,BRB,07-04-2021,63747,,
Barbados,BRB,08-04-2021,64645,,
Barbados,BRB,09-04-2021,65867,,
Barbados,BRB,10-04-2021,65873,,
Barbados,BRB,11-04-2021,,,
Barbados,BRB,12-04-2021,,,
Barbados,BRB,13-04-2021,,,
Barbados,BRB,14-04-2021,66069,,
Barbados,BRB,15-04-2021,66900,,
Barbados,BRB,16-04-2021,68480,,
Barbados,BRB,17-04-2021,69490,,
Barbados,BRB,18-04-2021,70758,,
Barbados,BRB,19-04-2021,70884,,
Barbados,BRB,20-04-2021,71134,,
